Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like Prey.no  Prey.length.class Prey.length.mean Prey.weight Prey.size N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.used.prey 
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 0.628989 19.6623 -11.4651 22 9 110 0.00506 0.00744552 53 53 0 0 0 1.68115e+008 0 53871.3 0.0430383 0 0 0.00068848 1 0 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 0.628989 19.6623 -11.4651 22 10 167 0.01607 0.0297776 53 53 0 0 0 1.55028e+007 0 19868.1 0.0430383 0 0 0.00019202 1 0 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 3.6278 19.6623 -11.4651 23 8 87 0.00457 0.00681935 53 53 0.267717 0.184505 0.083212 5.1815e+007 587979 148035 0.418953 0.00728199 0 0.152748 1 1 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 3.6278 19.6623 -11.4651 23 9 113 0.01209 0.0150463 53 53 0 0 0 5.83861e+007 0 368047 0.418953 0 0 0.0548794 1 0 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 3.6278 19.6623 -11.4651 23 10 167 0.03656 0.0490726 53 53 0 0 0 3.4971e+006 0 71897.2 0.418953 0 0 0.0600891 1 0 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 0.65355 19.6623 -11.4651 24 8 80 0.00467 0.00458803 53 53 0.00078703 0.0332387 -0.0324517 6.17706e+007 105925 51309.9 0.181048 0.00155519 0 0.0002637 1 1 1 1
1981 4 1 17 0 15 500 574 1.56211 1.56211 3.18679e+006 0.65355 19.6623 -11.4651 24 9 122 0.01214 0.0169046 53 53 0 0 0 1.78449e+007 0 54614.9 0.181048 0 0 0.00052333 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.25082 16.5435 -12.521 0 0 -1 -1 9999 45 45 0.455066 0.256948 0.198118 -1 1e+006 1e+006 1 0.010883 0 0.455066 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 1.91143 16.5435 -12.521 17 9 121 0.01643 0.0182789 45 45 0.0746467 0.11554 -0.0408933 1.92234e+006 449663 90936.7 2.58797 0.00582498 0 0.0007715 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 1.91143 16.5435 -12.521 17 10 167 0.04597 0.0458931 45 45 0 0 0 1.58096e+006 0 187770 2.58797 0 0 0.00443154 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 1.91143 16.5435 -12.521 17 11 217 0.09539 0.0969891 45 45 0 0 0 104783 0 26301.1 2.58797 0 0 0.00434519 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 1.91143 16.5435 -12.521 17 12 275 0.16804 0.190828 45 45 0 0 0 85910.1 0 42427.2 2.58797 0 0 0.0501193 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 1.91143 16.5435 -12.521 17 13 330 0.26689 0.32127 45 45 0 0 0 122953 0 102227 2.58797 0 0 0.0149792 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 8 87 0.00606 0.00542762 45 45 0.074113 0.134568 -0.0604546 982079 523715 4027.74 0.755624 0.00663831 0 0.00011246 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 9 124 0.01515 0.015415 45 45 0 0 0 6.50774e+006 0 75801.9 0.755624 0 0 0.00193408 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 10 167 0.04293 0.0370506 45 45 0 0 0 6.14581e+006 0 172060 0.755624 0 0 0.00429624 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 11 217 0.0899 0.0801378 45 45 0 0 0 1.75536e+006 0 106294 0.755624 0 0 0.0444377 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 12 267 0.15948 0.147602 45 45 0 0 0 998669 0 111383 0.755624 0 0 0.0203476 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.22622 16.5435 -12.521 18 13 330 0.25476 0.275484 45 45 0 0 0 260124 0 54147.9 0.755624 0 0 0.00298487 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 8 86 0.00601 0.00535547 45 45 0.219308 0.246355 -0.0270473 1.31387e+006 958775 12519.7 1.77927 0.0105831 0 0.012293 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 9 123 0.0154 0.0147266 45 45 0 0 0 9.13768e+006 0 239431 1.77927 0 0 0.0750746 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 10 167 0.04491 0.0349569 45 45 0 0 0 4.12832e+006 0 256773 1.77927 0 0 0.0470607 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 11 217 0.09597 0.0732929 45 45 0 0 0 451288 0 58851.6 1.77927 0 0 0.0452497 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 12 267 0.17298 0.13171 45 45 0 0 0 708555 0 166049 1.77927 0 0 0.0234783 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 4.07558 16.5435 -12.521 19 13 317 0.27991 0.21397 45 45 0 0 0 591400 0 225152 1.77927 0 0 0.016152 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.902625 16.5435 -12.521 21 10 167 0.03498 0.0446067 45 45 0.0234222 0.0545608 -0.0311386 5.19651e+006 212342 46725.8 0.201579 0.00294035 0 7.477e-005 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.902625 16.5435 -12.521 21 11 217 0.07053 0.10021 45 45 0 0 0 3.78722e+006 0 76502.8 0.201579 0 0 0.00180206 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.902625 16.5435 -12.521 21 12 267 0.12151 0.190199 45 45 0 0 0 1.69493e+006 0 64983.7 0.201579 0 0 0.00057719 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.902625 16.5435 -12.521 21 13 330 0.18949 0.366044 45 45 0 0 0 327016 0 24129.4 0.201579 0 0 0.0209682 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.436349 16.5435 -12.521 22 7 56 0.0007 0.000791508 45 45 0.0328531 0.0263759 0.00647723 6.50421e+007 102651 2215.67 0.0430383 0.0014638 0 2.29e-006 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.436349 16.5435 -12.521 22 8 82 0.00183 0.00280759 45 45 0 0 0 2.1508e+008 0 25989 0.0430383 0 0 0.00029702 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.436349 16.5435 -12.521 22 9 110 0.00506 0.00744552 45 45 0 0 0 1.68115e+008 0 53871.3 0.0430383 0 0 0.0219726 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.436349 16.5435 -12.521 22 10 167 0.01607 0.0297776 45 45 0 0 0 1.55028e+007 0 19868.1 0.0430383 0 0 0.00572514 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.436349 16.5435 -12.521 22 11 220 0.03651 0.0743557 45 45 0 0 0 220809 0 706.62 0.0430383 0 0 0.00485609 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.50831 16.5435 -12.521 23 7 53 0.00183 0.00152163 45 45 0.109527 0.151619 -0.0420923 3.29004e+006 590077 2097.37 0.418953 0.00733211 0 0.00021482 1 1 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.50831 16.5435 -12.521 23 8 87 0.00457 0.00681935 45 45 0 0 0 5.1815e+007 0 148035 0.418953 0 0 0.0538092 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.50831 16.5435 -12.521 23 9 113 0.01209 0.0150463 45 45 0 0 0 5.83861e+007 0 368047 0.418953 0 0 0.0390066 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 2.50831 16.5435 -12.521 23 10 167 0.03656 0.0490726 45 45 0 0 0 3.4971e+006 0 71897.2 0.418953 0 0 0.0164962 1 0 1 1
1981 4 1 17 0 16 700 795 3.96153 3.96153 3.89184e+006 0.232158 16.5435 -12.521 24 9 122 0.01214 0.0169046 45 45 0.0110639 0.0140332 -0.00296926 1.78449e+007 54614.9 54614.9 0.181048 0.000788685 0 0.0110639 1 1 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.2569 2.89855 -1.95335 0 0 -1 -1 9999 10 10 0.466413 0.433631 0.032782 -1 1e+006 1e+006 1 0.0629965 0 0.466413 1 1 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.139998 2.89855 -1.95335 18 12 267 0.15948 0.147602 10 10 0.100448 0.0482992 0.052149 998669 111383 111383 0.755624 0.0117906 0 0.100448 1 1 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.18935 2.89855 -1.95335 19 9 123 0.0154 0.0147266 10 10 0.303093 0.410326 -0.107233 9.13768e+006 946256 239431 1.77927 0.0620637 0 0.0226603 1 1 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.18935 2.89855 -1.95335 19 10 167 0.04491 0.0349569 10 10 0 0 0 4.12832e+006 0 256773 1.77927 0 0 1e-006 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.18935 2.89855 -1.95335 19 11 217 0.09597 0.0732929 10 10 0 0 0 451288 0 58851.6 1.77927 0 0 0.088154 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.18935 2.89855 -1.95335 19 12 267 0.17298 0.13171 10 10 0 0 0 708555 0 166049 1.77927 0 0 1e-006 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 1.18935 2.89855 -1.95335 19 13 317 0.27991 0.21397 10 10 0 0 0 591400 0 225152 1.77927 0 0 0.192276 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.126237 2.89855 -1.95335 22 8 82 0.00183 0.00280759 10 10 0.110434 0.0435517 0.0668824 2.1508e+008 100435 25989 0.0430383 0.0106847 0 0.00531378 1 1 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.126237 2.89855 -1.95335 22 9 110 0.00506 0.00744552 10 10 0 0 0 1.68115e+008 0 53871.3 0.0430383 0 0 0.0123218 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.126237 2.89855 -1.95335 22 10 167 0.01607 0.0297776 10 10 0 0 0 1.55028e+007 0 19868.1 0.0430383 0 0 0.0496723 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.126237 2.89855 -1.95335 22 11 220 0.03651 0.0743557 10 10 0 0 0 220809 0 706.62 0.0430383 0 0 0.0431263 1 0 1 1
1981 4 1 17 0 17 1000 1065 9.13407 9.13407 2.30611e+006 0.186065 2.89855 -1.95335 23 8 87 0.00457 0.00681935 10 10 0.0196122 0.0641924 -0.0445802 5.1815e+007 148035 148035 0.418953 0.0154087 0 0.0196122 1 1 1 1
1981 4 1 18 0 9 100 122 0.0146941 0.0146941 941330 9.29355 9.89415 1.24834 0 0 -1 -1 9999 62 62 0.77958 0.939297 -0.159717 -1 884189 884189 0.884189 0.0052338 0 0.77958 1 1 1 1
1981 4 1 18 0 9 100 122 0.0146941 0.0146941 941330 0.555955 9.89415 1.24834 22 7 59 0.00079 0.000941239 62 62 0.0438195 0.0561903 -0.0123708 6.50421e+007 52893.7 5243.58 0.0856511 0.00486802 0 0.00081402 1 1 1 1
1981 4 1 18 0 9 100 122 0.0146941 0.0146941 941330 0.555955 9.89415 1.24834 22 8 80 0.00207 0.0025866 62 62 0 0 0 2.1508e+008 0 47650.1 0.0856511 0 0 0.0430055 1 0 1 1
1981 4 1 18 0 9 100 122 0.0146941 0.0146941 941330 0.0446454 9.89415 1.24834 23 7 60 0.00157 0.00221494 62 62 0.176601 0.0045123 0.172088 3.29004e+006 4247.57 4247.57 0.582877 0.000412326 0 0.176601 1 1 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 7.74068 11.827 -2.32897 0 0 -1 -1 9999 73 73 0.621535 0.654493 -0.0329585 -1 687732 687732 0.687732 0.0176294 0 0.621535 1 1 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 1.95395 11.827 -2.32897 22 7 59 0.00079 0.000941239 73 73 0.141037 0.165211 -0.0241744 6.50421e+007 173601 5243.58 0.0856511 0.0107521 0 0.0200675 1 1 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 1.95395 11.827 -2.32897 22 8 80 0.00207 0.0025866 73 73 0 0 0 2.1508e+008 0 47650.1 0.0856511 0 0 0.107945 1 0 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 1.95395 11.827 -2.32897 22 9 114 0.00572 0.00838292 73 73 0 0 0 1.68115e+008 0 120708 0.0856511 0 0 0.0130246 1 0 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 2.13235 11.827 -2.32897 23 7 60 0.00157 0.00221494 73 73 0.237429 0.180296 0.0571329 3.29004e+006 189452 4247.57 0.582877 0.0115217 0 0.19637 1 1 1 1
1981 4 1 18 0 10 150 169 0.0383729 0.0383729 1.05079e+006 2.13235 11.827 -2.32897 23 8 84 0.00393 0.00613224 73 73 0 0 0 5.1815e+007 0 185204 0.582877 0 0 0.0410581 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 3.59704 12.7055 -9.9521 0 0 -1 -1 9999 78 78 0.449331 0.283108 0.166223 -1 561184 561184 0.561184 0.0148084 0 0.449331 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 0.0550836 12.7055 -9.9521 17 8 87 0.00497 0.00712237 78 78 0.0022829 0.0043354 -0.0020525 418196 8593.74 8593.74 2.88521 0.000314953 0 0.0022829 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 0.743953 12.7055 -9.9521 18 8 84 0.00612 0.00489461 78 78 0.0426082 0.0585534 -0.0159453 982079 116066 6712.56 1.39644 0.00402209 0 0.0229746 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 0.743953 12.7055 -9.9521 18 9 114 0.01531 0.0120332 78 78 0 0 0 6.50774e+006 0 109354 1.39644 0 0 0.0196336 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.76732 12.7055 -9.9521 19 8 84 0.00516 0.00501084 78 78 0.03038 0.139099 -0.108719 1.31387e+006 275725 15402.8 2.33957 0.00873735 0 0.0275949 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.76732 12.7055 -9.9521 19 9 115 0.01323 0.0121769 78 78 0 0 0 9.13768e+006 0 260322 2.33957 0 0 0.00278506 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 0.0180672 12.7055 -9.9521 21 8 87 0.00718 0.00594576 78 78 0.0112163 0.001422 0.00979431 1.04049e+006 2818.72 2818.72 0.455622 0.000103606 0 0.0112163 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.11274 12.7055 -9.9521 22 7 59 0.00079 0.000941239 78 78 0.120969 0.087579 0.0333897 6.50421e+007 173601 5243.58 0.0856511 0.00583041 0 0.0199331 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.11274 12.7055 -9.9521 22 8 80 0.00207 0.0025866 78 78 0 0 0 2.1508e+008 0 47650.1 0.0856511 0 0 0.0766221 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.11274 12.7055 -9.9521 22 9 114 0.00572 0.00838292 78 78 0 0 0 1.68115e+008 0 120708 0.0856511 0 0 0.0244136 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 4.1573 12.7055 -9.9521 23 7 60 0.00157 0.00221494 78 78 0.237324 0.327204 -0.0898795 3.29004e+006 648592 4247.57 0.582877 0.0160622 0 0.0442261 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 4.1573 12.7055 -9.9521 23 8 84 0.00393 0.00613224 78 78 0 0 0 5.1815e+007 0 185204 0.582877 0 0 0.187293 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 4.1573 12.7055 -9.9521 23 9 109 0.0104 0.0134915 78 78 0 0 0 5.83861e+007 0 459140 0.582877 0 0 0.0058055 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.25404 12.7055 -9.9521 24 7 59 0.00171 0.00179043 78 78 0.105888 0.0986999 0.0071884 2.41393e+007 195646 15355.3 0.355283 0.00649068 0 0.021867 1 1 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.25404 12.7055 -9.9521 24 8 81 0.0042 0.0047676 78 78 0 0 0 6.17706e+007 0 104630 0.355283 0 0 0.0784857 1 0 1 1
1981 4 1 18 0 11 200 220 0.0834453 0.0834453 1.98223e+006 1.25404 12.7055 -9.9521 24 9 109 0.01091 0.0119338 78 78 0 0 0 1.78449e+007 0 75660.5 0.355283 0 0 0.00553569 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 3.03385 14.6384 -14.6084 0 0 -1 -1 9999 89 89 0.353302 0.207253 0.146049 -1 484757 484757 0.484757 0.0105062 0 0.353302 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 0.500317 14.6384 -14.6084 17 8 87 0.00497 0.00712237 89 89 0.0024097 0.0341784 -0.0317687 418196 79942.2 8593.74 2.88521 0.00211085 0 0.00136918 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 0.500317 14.6384 -14.6084 17 9 107 0.01228 0.012864 89 89 0 0 0 1.92234e+006 0 71348.4 2.88521 0 0 0.00104052 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 0.726399 14.6384 -14.6084 18 8 84 0.00612 0.00489461 89 89 0.00183588 0.0496229 -0.047787 982079 116066 6712.56 1.39644 0.00301569 0 0.00135842 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 0.726399 14.6384 -14.6084 18 9 114 0.01531 0.0120332 89 89 0 0 0 6.50774e+006 0 109354 1.39644 0 0 0.00047746 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 3.83868 14.6384 -14.6084 19 8 84 0.00516 0.00501084 89 89 0.238081 0.262234 -0.0241535 1.31387e+006 613356 15402.8 2.33957 0.0123713 0 0.145805 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 3.83868 14.6384 -14.6084 19 9 115 0.01323 0.0121769 89 89 0 0 0 9.13768e+006 0 260322 2.33957 0 0 0.0301499 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 3.83868 14.6384 -14.6084 19 10 167 0.03858 0.0349569 89 89 0 0 0 4.12832e+006 0 337632 2.33957 0 0 0.0621256 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 0.0176409 14.6384 -14.6084 21 8 87 0.00718 0.00594576 89 89 0.00189576 0.00120511 0.000690646 1.04049e+006 2818.72 2818.72 0.455622 7.69684e-005 0 0.00189576 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.33394 14.6384 -14.6084 22 7 59 0.00079 0.000941239 89 89 0.102216 0.0911263 0.0110897 6.50421e+007 213141 5243.58 0.0856511 0.0052961 0 0.00379796 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.33394 14.6384 -14.6084 22 8 80 0.00207 0.0025866 89 89 0 0 0 2.1508e+008 0 47650.1 0.0856511 0 0 0.0471225 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.33394 14.6384 -14.6084 22 9 114 0.00572 0.00838292 89 89 0 0 0 1.68115e+008 0 120708 0.0856511 0 0 0.00420413 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.33394 14.6384 -14.6084 22 10 167 0.0182 0.0297776 89 89 0 0 0 1.55028e+007 0 39539.8 0.0856511 0 0 0.0470914 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 4.0592 14.6384 -14.6084 23 7 60 0.00157 0.00221494 89 89 0.24025 0.277299 -0.0370484 3.29004e+006 648592 4247.57 0.582877 0.0128149 0 0.00986358 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 4.0592 14.6384 -14.6084 23 8 84 0.00393 0.00613224 89 89 0 0 0 5.1815e+007 0 185204 0.582877 0 0 0.205208 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 4.0592 14.6384 -14.6084 23 9 109 0.0104 0.0134915 89 89 0 0 0 5.83861e+007 0 459140 0.582877 0 0 0.0251789 1 0 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.12834 14.6384 -14.6084 24 8 81 0.0042 0.0047676 89 89 0.0600096 0.0770813 -0.0170717 6.17706e+007 180290 104630 0.355283 0.00454905 0 0.00755821 1 1 1 1
1981 4 1 18 0 12 250 266 0.14598 0.14598 2.33896e+006 1.12834 14.6384 -14.6084 24 9 109 0.01091 0.0119338 89 89 0 0 0 1.78449e+007 0 75660.5 0.355283 0 0 0.0524514 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 2.46834 13.7598 -12.4382 0 0 -1 -1 9999 84 84 0.216081 0.179388 0.0366933 -1 421387 421387 0.421387 0.00997354 0 0.216081 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 0.468274 13.7598 -12.4382 17 8 87 0.00497 0.00712237 84 84 0.00309372 0.034032 -0.0309383 418196 79942.2 8593.74 2.88521 0.00222725 0 0.00105497 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 0.468274 13.7598 -12.4382 17 9 107 0.01228 0.012864 84 84 0 0 0 1.92234e+006 0 71348.4 2.88521 0 0 0.00203875 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 2.47754 13.7598 -12.4382 18 8 84 0.00612 0.00489461 84 84 0.0291795 0.180056 -0.150877 982079 422957 6712.56 1.39644 0.0100026 0 0.00444552 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 2.47754 13.7598 -12.4382 18 9 114 0.01531 0.0120332 84 84 0 0 0 6.50774e+006 0 109354 1.39644 0 0 0.0205116 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 2.47754 13.7598 -12.4382 18 10 165 0.04339 0.0357587 84 84 0 0 0 6.14581e+006 0 306891 1.39644 0 0 0.0042224 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.6151 13.7598 -12.4382 19 8 84 0.00516 0.00501084 84 84 0.162092 0.117378 0.0447141 1.31387e+006 275725 15402.8 2.33957 0.00701909 0 0.143424 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.6151 13.7598 -12.4382 19 9 115 0.01323 0.0121769 84 84 0 0 0 9.13768e+006 0 260322 2.33957 0 0 0.0186682 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 0.5368 13.7598 -12.4382 21 8 87 0.00718 0.00594576 84 84 0.0090466 0.0390122 -0.0299656 1.04049e+006 91640.7 2818.72 0.455622 0.00254002 0 0.00754853 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 0.5368 13.7598 -12.4382 21 9 117 0.01713 0.0148538 84 84 0 0 0 1.31243e+007 0 88822 0.455622 0 0 0.00149807 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.24851 13.7598 -12.4382 22 7 59 0.00079 0.000941239 84 84 0.0409249 0.0907359 -0.0498109 6.50421e+007 213141 5243.58 0.0856511 0.00558969 0 8.358e-005 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.24851 13.7598 -12.4382 22 8 80 0.00207 0.0025866 84 84 0 0 0 2.1508e+008 0 47650.1 0.0856511 0 0 0.00162001 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.24851 13.7598 -12.4382 22 9 114 0.00572 0.00838292 84 84 0 0 0 1.68115e+008 0 120708 0.0856511 0 0 0.00527281 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.24851 13.7598 -12.4382 22 10 167 0.0182 0.0297776 84 84 0 0 0 1.55028e+007 0 39539.8 0.0856511 0 0 0.0339485 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 3.79923 13.7598 -12.4382 23 7 60 0.00157 0.00221494 84 84 0.523967 0.27611 0.247856 3.29004e+006 648592 4247.57 0.582877 0.0135417 0 0.0164574 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 3.79923 13.7598 -12.4382 23 8 84 0.00393 0.00613224 84 84 0 0 0 5.1815e+007 0 185204 0.582877 0 0 0.445118 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 3.79923 13.7598 -12.4382 23 9 109 0.0104 0.0134915 84 84 0 0 0 5.83861e+007 0 459140 0.582877 0 0 0.0623916 1 0 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.14603 13.7598 -12.4382 24 7 59 0.00171 0.00179043 84 84 0.0156154 0.0832878 -0.0676724 2.41393e+007 195646 15355.3 0.355283 0.00517289 0 0.0012445 1 1 1 1
1981 4 1 18 0 13 300 319 0.249303 0.249303 2.34903e+006 1.14603 13.7598 -12.4382 24 8 81 0.0042 0.0047676 84 84 0 0 0 6.17706e+007 0 104630 0.355283 0 0 0.00120842 1 0 1 1
