Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
2015 4 2 5 0.025 0.0203224 0.0388 0.094521 0.139843 1.06387e+06 992835 93843.8 97500 0.037637 0.037637 3669.61 3669.61 3669.61 3669.61 1 1 1 40041 40041 183 0 
2015 4 2 6 0.025 0.0203551 0.0388 0.094521 0.139876 965108 900650 85130.3 88100 0.037583 0.037583 3311.06 3311.06 3311.06 3311.06 1 1 1 36271.6 36271.6 183 0 
2015 4 2 7 0.025 0.0180998 0.037 0.094521 0.137621 800420 747785 70681.4 80100 0.041672 0.041672 3337.93 3337.93 3337.93 3337.93 1 1 1 33355.1 33355.1 189 0 
2015 4 2 8 0.025 0.0154399 0.0355 0.094521 0.134961 1.37139e+06 1.28287e+06 121258 90900 0.047701 0.047701 4336.02 4336.02 4336.02 4336.02 1 1 1 65416.6 65416.6 198 0 
2016 1 2 1 0.025 0.134838 0.072 0.0246417 0.18448 1.05873e+07 9.66812e+06 238239 235500 0.006786 0.00557 1311.74 1311.74 1311.74 1311.74 1 1 0 71845.5 0 106 0 
2016 1 2 2 0.025 0.105325 0.0635 0.0632675 0.193592 2.03451e+07 1.8497e+07 1.17026e+06 1.9174e+06 0.009844 0.009844 18874.9 18874.9 18874.9 18874.9 1 1 0.7 200277 140194 119 0 
2016 1 2 3 0.025 0.0497996 0.0462 0.0959106 0.17071 5.08372e+06 4.67347e+06 448235 383600 0.023437 0.023437 8990.43 8990.43 8990.43 8990.43 1 1 0.9 119147 107232 158 0 
2016 1 2 4 0.025 0.04349 0.0435 0.130355 0.198845 4.80231e+06 4.35498e+06 567696 533700 0.026848 0.026848 14328.8 14328.8 14328.8 14328.8 1 1 1 128932 128932 165 0 
2016 1 2 5 0.025 0.0366645 0.041 0.186003 0.247668 3.01513e+06 2.67076e+06 496770 435700 0.031615 0.031615 13774.7 13774.7 13774.7 13774.7 1 1 1 95323.2 95323.2 173 0 
2016 1 2 6 0.025 0.0307563 0.039 0.186003 0.24176 925032 821706 152840 171200 0.03568 0.03568 6108.42 6108.42 6108.42 6108.42 1 1 1 33005.1 33005.1 180 0 
2016 1 2 7 0.025 0.0289011 0.0378 0.186003 0.239904 839128 746062 138770 251500 0.037771 0.037771 9499.41 9499.41 9499.41 9499.41 1 1 1 31694.7 31694.7 183 0 
2016 1 2 8 0.025 0.0245287 0.036 0.186003 0.235532 1.89576e+06 1.68905e+06 314168 266100 0.043694 0.043694 11627 11627 11627 11627 1 1 1 82833.3 82833.3 192 0 
2016 2 2 1 0.025 0.0190834 0.072 0.011892 0.0559754 8.80374e+06 8.56187e+06 101817 132500 0.012092 0.005609 743.192 743.192 743.192 743.192 1 1 0 106455 0 128 0 
2016 2 2 2 0.025 0.0163774 0.0635 0.0374878 0.0788652 1.67643e+07 1.61202e+07 604312 367500 0.014573 0.014573 5355.58 5355.58 5355.58 5355.58 1 1 0.7 244305 171014 135 0 
2016 2 2 3 0.025 0.0107286 0.0462 0.0666155 0.102344 4.28591e+06 4.07389e+06 271384 304300 0.022748 0.022748 6922.22 6922.22 6922.22 6922.22 1 1 0.9 97495.9 87746.3 156 0 
2016 2 2 4 0.025 0.00880497 0.0435 0.0905394 0.124344 3.93634e+06 3.70144e+06 335126 355400 0.027721 0.027721 9852.04 9852.04 9852.04 9852.04 1 1 1 109119 109119 166 0 
2016 2 2 5 0.025 0.00742524 0.041 0.12919 0.161615 2.35366e+06 2.17332e+06 280771 219000 0.032576 0.032576 7134.14 7134.14 7134.14 7134.14 1 1 1 76673 76673 175 0 
2016 2 2 6 0.025 0.0065995 0.039 0.12919 0.16079 726377 670988 86685 88100 0.034753 0.034753 3061.74 3061.74 3061.74 3061.74 1 1 1 25243.8 25243.8 179 0 
2016 2 2 7 0.025 0.00551721 0.0378 0.12919 0.159707 660145 610128 78822.5 119200 0.040894 0.040894 4874.56 4874.56 4874.56 4874.56 1 1 1 26996 26996 188 0 
2016 2 2 8 0.025 0.00481699 0.036 0.12919 0.159007 1.49794e+06 1.38491e+06 178917 218500 0.046029 0.046029 10057.3 10057.3 10057.3 10057.3 1 1 1 68948.5 68948.5 195 0 
2016 3 2 0 0.025 0.0383384 0.05 0 0.0633384 1.18242e+07 1.14575e+07 0 10000 0.005198 0.005459 54.59 54.59 54.59 54.59 1 1 0 61462.3 0 97 0 
2016 3 2 1 0.025 0.0146101 0.072 0.00658997 0.0462001 8.32448e+06 8.13511e+06 53610.2 26100 0.017397 0.020566 536.773 536.773 536.773 536.773 1 1 0 144821 0 143 0 
2016 3 2 2 0.025 0.0110218 0.0635 0.00974747 0.0457693 1.54929e+07 1.51437e+07 147613 79900 0.023256 0.023256 1858.15 1858.15 1858.15 1858.15 1 1 0.7 360304 252212 157 0 
2016 3 2 3 0.025 0.00578162 0.0462 0.0227821 0.0535637 3.86897e+06 3.76718e+06 85824.1 64100 0.039295 0.039295 2518.81 2518.81 2518.81 2518.81 1 1 0.9 152031 136828 186 0 
2016 3 2 4 0.025 0.00582646 0.0435 0.0309639 0.0617904 3.47608e+06 3.37087e+06 104375 110200 0.039028 0.039028 4300.89 4300.89 4300.89 4300.89 1 1 1 135665 135665 185 0 
2016 3 2 5 0.025 0.00492796 0.041 0.0441822 0.0741101 2.00242e+06 1.93002e+06 85272.7 68500 0.045114 0.045114 3090.31 3090.31 3090.31 3090.31 1 1 1 90337.3 90337.3 194 0 
2016 3 2 6 0.025 0.00490421 0.039 0.0441822 0.0740864 618489 596133 26338.5 19000 0.045299 0.045299 860.681 860.681 860.681 860.681 1 1 1 28016.9 28016.9 194 0 
2016 3 2 7 0.025 0.0046168 0.0378 0.0441822 0.073799 562703 542441 23966.2 28300 0.047659 0.047659 1348.75 1348.75 1348.75 1348.75 1 1 1 26817.9 26817.9 198 0 
2016 3 2 8 0.025 0.00369332 0.036 0.0441822 0.0728755 1.27772e+06 1.23228e+06 54444.7 75600 0.057164 0.057164 4321.6 4321.6 4321.6 4321.6 1 1 1 73039.8 73039.8 209 0 
2016 4 2 0 0.025 0.0993037 0.05 0 0.124304 1.10985e+07 1.04364e+07 0 311800 0.005684 0.006157 1919.75 1919.75 1919.75 1919.75 1 1 0 63084 0 100 0 
2016 4 2 1 0.025 0.0481549 0.072 0.0384875 0.111642 7.94864e+06 7.521e+06 289465 208000 0.01541 0.012464 2592.51 2592.51 2592.51 2592.51 1 1 0 122489 0 138 0 
2016 4 2 2 0.025 0.0433597 0.0635 0.0573428 0.125702 1.47998e+07 1.39074e+07 797489 650200 0.017073 0.017073 11100.9 11100.9 11100.9 11100.9 1 1 0.7 252677 176874 142 0 
2016 4 2 3 0.025 0.0251077 0.0462 0.0640962 0.114204 3.66719e+06 3.46553e+06 222128 183000 0.029842 0.029842 5461.09 5461.09 5461.09 5461.09 1 1 0.9 109436 98492.6 170 0 
2016 4 2 4 0.025 0.0207427 0.0435 0.0871155 0.132858 3.2678e+06 3.06002e+06 266575 189700 0.033659 0.033659 6385.11 6385.11 6385.11 6385.11 1 1 1 109991 109991 177 0 
2016 4 2 5 0.025 0.0181324 0.041 0.124305 0.167437 1.85939e+06 1.71206e+06 212817 115000 0.038092 0.038092 4380.58 4380.58 4380.58 4380.58 1 1 1 70827.9 70827.9 184 0 
2016 4 2 6 0.025 0.0152234 0.039 0.124305 0.164528 574323 529565 65827.3 53600 0.04445 0.04445 2382.52 2382.52 2382.52 2382.52 1 1 1 25528.7 25528.7 193 0 
2016 4 2 7 0.025 0.013661 0.0378 0.124305 0.162965 522671 482305 59952.7 66800 0.048747 0.048747 3256.3 3256.3 3256.3 3256.3 1 1 1 25478.7 25478.7 199 0 
2016 4 2 8 0.025 0.0126575 0.036 0.124305 0.161962 1.18792e+06 1.09671e+06 136326 69000 0.051949 0.051949 3584.48 3584.48 3584.48 3584.48 1 1 1 61711.3 61711.3 203 0 
2017 1 2 1 0.025 0.116358 0.067 0.0262484 0.167606 9.80123e+06 9.02389e+06 236863 336000 0.006621 0.005494 1845.98 1845.98 1845.98 1845.98 1 1 0 64894 0 105 0 
2017 1 2 2 0.025 0.0684018 0.0517 0.0673928 0.160795 7.10898e+06 6.56687e+06 442560 336000 0.013962 0.013962 4691.23 4691.23 4691.23 4691.23 1 1 0.7 99255.5 69478.9 134 0 
2017 1 2 3 0.025 0.0551941 0.0488 0.102164 0.182358 1.30516e+07 1.19307e+07 1.2189e+06 1.5137e+06 0.017543 0.017543 26554.8 26554.8 26554.8 26554.8 1 1 0.9 228965 206068 144 0 
2017 1 2 4 0.025 0.0356077 0.041 0.138855 0.199463 3.27141e+06 2.9658e+06 411817 358200 0.027854 0.027854 9977.3 9977.3 9977.3 9977.3 1 1 1 91121.9 91121.9 166 0 
2017 1 2 5 0.025 0.0314199 0.0395 0.198132 0.254551 2.86125e+06 2.52611e+06 500502 436800 0.031414 0.031414 13721.6 13721.6 13721.6 13721.6 1 1 1 89883.2 89883.2 173 0 
2017 1 2 6 0.025 0.0250987 0.037 0.198132 0.24823 1.57273e+06 1.39272e+06 275943 227100 0.037183 0.037183 8444.26 8444.26 8444.26 8444.26 1 1 1 58478.7 58478.7 183 0 
2017 1 2 7 0.025 0.0206372 0.0348 0.198132 0.243769 487195 432358 85663.8 124200 0.044304 0.044304 5502.56 5502.56 5502.56 5502.56 1 1 1 21584.7 21584.7 193 0 
2017 1 2 8 0.025 0.0177153 0.034 0.198132 0.240847 1.45437e+06 1.29248e+06 256081 171200 0.050491 0.050491 8644.06 8644.06 8644.06 8644.06 1 1 1 73432.5 73432.5 201 0 
2017 2 2 1 0.025 0.016783 0.067 0.0126674 0.0544503 8.28877e+06 8.06715e+06 102189 87200 0.01196 0.007123 621.126 621.126 621.126 621.126 1 1 0 99133.7 0 127 0 
2017 2 2 2 0.025 0.0115641 0.0517 0.0399321 0.0764962 6.05306e+06 5.82733e+06 232698 116700 0.01775 0.01775 2071.42 2071.42 2071.42 2071.42 1 1 0.7 107442 75209.2 144 0 
2017 2 2 3 0.025 0.0109852 0.0488 0.0709591 0.106944 1.08759e+07 1.03146e+07 731913 450700 0.018792 0.018792 8469.55 8469.55 8469.55 8469.55 1 1 0.9 204381 183943 147 0 
2017 2 2 4 0.025 0.00733301 0.041 0.096443 0.128776 2.67984e+06 2.51447e+06 242503 159500 0.028463 0.028463 4539.85 4539.85 4539.85 4539.85 1 1 1 76276.4 76276.4 168 0 
2017 2 2 5 0.025 0.0060683 0.0395 0.137614 0.168682 2.21822e+06 2.04123e+06 280901 179800 0.032278 0.032278 5803.58 5803.58 5803.58 5803.58 1 1 1 71599.8 71599.8 174 0 
2017 2 2 6 0.025 0.00513707 0.037 0.137614 0.167751 1.22701e+06 1.12962e+06 155451 112300 0.03772 0.03772 4235.96 4235.96 4235.96 4235.96 1 1 1 46282.8 46282.8 183 0 
2017 2 2 7 0.025 0.00372806 0.0348 0.137614 0.166342 381800 351735 48403.6 38000 0.049949 0.049949 1898.06 1898.06 1898.06 1898.06 1 1 1 19070.5 19070.5 201 0 
2017 2 2 8 0.025 0.00378861 0.034 0.137614 0.166402 1.14308e+06 1.05304e+06 144912 103200 0.049275 0.049275 5085.18 5085.18 5085.18 5085.18 1 1 1 56325.2 56325.2 200 0 
2017 3 2 0 0.025 0.0332239 0.05 0 0.0582239 1.45197e+07 1.41051e+07 0 18600 0.005266 0.006711 124.825 124.825 124.825 124.825 1 1 0 76461 0 98 0 
2017 3 2 1 0.025 0.0120007 0.067 0.00701967 0.0440204 7.84951e+06 7.67925e+06 53905.8 66600 0.017298 0.015834 1054.54 1054.54 1054.54 1054.54 1 1 0 135781 0 143 0 
2017 3 2 2 0.025 0.00674535 0.0517 0.010383 0.0421284 5.60729e+06 5.49082e+06 57011.4 67400 0.03037 0.03037 2046.94 2046.94 2046.94 2046.94 1 1 0.7 170293 119205 171 0 
2017 3 2 3 0.025 0.00685928 0.0488 0.0242675 0.0561268 9.77286e+06 9.50366e+06 230630 252000 0.029913 0.029913 7538.08 7538.08 7538.08 7538.08 1 1 0.9 292336 263102 170 0 
2017 3 2 4 0.025 0.00416517 0.041 0.0329829 0.062148 2.35604e+06 2.28432e+06 75343.5 92900 0.042687 0.042687 3965.62 3965.62 3965.62 3965.62 1 1 1 100572 100572 191 0 
2017 3 2 5 0.025 0.00397976 0.0395 0.0470631 0.0760428 1.8739e+06 1.80443e+06 84921.9 79700 0.044391 0.044391 3537.96 3537.96 3537.96 3537.96 1 1 1 83184.5 83184.5 193 0 
2017 3 2 6 0.025 0.00337242 0.037 0.0470631 0.0754355 1.03752e+06 999350 47032.4 66900 0.051004 0.051004 3412.17 3412.17 3412.17 3412.17 1 1 1 52917.5 52917.5 202 0 
2017 3 2 7 0.025 0.00246062 0.0348 0.0470631 0.0745237 323291 311539 14662 26500 0.060374 0.060374 1599.91 1599.91 1599.91 1599.91 1 1 1 19518.4 19518.4 213 0 
2017 3 2 8 0.025 0.00235355 0.034 0.0470631 0.0744166 967850 932715 43896.4 43100 0.062594 0.062594 2697.8 2697.8 2697.8 2697.8 1 1 1 60581.6 60581.6 215 0 
2017 4 2 0 0.025 0.0855513 0.05 0 0.110551 1.36985e+07 1.29684e+07 0 447700 0.00568 0.004823 2159.26 2159.26 2159.26 2159.26 1 1 0 77807.4 0 100 0 
2017 4 2 1 0.025 0.0392844 0.067 0.0409971 0.105281 7.51147e+06 7.12958e+06 292292 493800 0.01552 0.014532 7175.9 7175.9 7175.9 7175.9 1 1 0 116578 0 138 0 
2017 4 2 2 0.025 0.0261985 0.0517 0.0610817 0.11228 5.37597e+06 5.08515e+06 310610 303400 0.023084 0.023084 7003.69 7003.69 7003.69 7003.69 1 1 0.7 124099 86869.2 157 0 
2017 4 2 3 0.025 0.0231548 0.0488 0.0682756 0.11643 9.23945e+06 8.72186e+06 595490 682200 0.02602 0.02602 17750.8 17750.8 17750.8 17750.8 1 1 0.9 240411 216369 163 0 
2017 4 2 4 0.025 0.0144407 0.041 0.0927958 0.132236 2.21407e+06 2.07393e+06 192452 230100 0.036914 0.036914 8493.91 8493.91 8493.91 8493.91 1 1 1 81730.3 81730.3 182 0 
2017 4 2 5 0.025 0.0133599 0.0395 0.13241 0.17077 1.73669e+06 1.5965e+06 211392 227300 0.03958 0.03958 8996.53 8996.53 8996.53 8996.53 1 1 1 68738.2 68738.2 186 0 
2017 4 2 6 0.025 0.0122603 0.037 0.13241 0.16967 962130 884935 117174 121200 0.042679 0.042679 5172.69 5172.69 5172.69 5172.69 1 1 1 41062.8 41062.8 191 0 
2017 4 2 7 0.025 0.0102646 0.0348 0.13241 0.167674 300074 276266 36580.3 59700 0.049636 0.049636 2963.27 2963.27 2963.27 2963.27 1 1 1 14894.5 14894.5 200 0 
2017 4 2 8 0.025 0.00967399 0.034 0.13241 0.167084 898441 827395 109555 94100 0.052129 0.052129 4905.34 4905.34 4905.34 4905.34 1 1 1 46834.8 46834.8 203 0 
2018 1 2 1 0.025 0.102247 0.061 0.0294349 0.156682 1.22648e+07 1.13523e+07 334152 537900 0.006447 0.006211 3340.9 3340.9 3340.9 3340.9 1 1 0 79071.2 0 104 0 
2018 1 2 2 0.025 0.0486767 0.047 0.0755741 0.149251 6.76086e+06 6.28052e+06 474644 439100 0.016262 0.016262 7140.64 7140.64 7140.64 7140.64 1 1 0.7 109945 76961.5 140 0 
2018 1 2 3 0.025 0.0309169 0.0405 0.114567 0.170484 4.80501e+06 4.41774e+06 506126 434900 0.026174 0.026174 11383.1 11383.1 11383.1 11383.1 1 1 0.9 125766 113190 163 0 
2018 1 2 4 0.025 0.0303771 0.04 0.155712 0.211089 8.22396e+06 7.41395e+06 1.15444e+06 1.3205e+06 0.026626 0.026626 35159.6 35159.6 35159.6 35159.6 1 1 1 218971 218971 164 0 
2018 1 2 5 0.025 0.0210866 0.0355 0.222184 0.268271 1.93983e+06 1.70141e+06 378027 361400 0.035036 0.035036 12662 12662 12662 12662 1 1 1 67963.7 67963.7 179 0 
2018 1 2 6 0.025 0.0182344 0.0352 0.222184 0.265419 1.46406e+06 1.28587e+06 285700 296800 0.040006 0.040006 11873.8 11873.8 11873.8 11873.8 1 1 1 58571.1 58571.1 187 0 
2018 1 2 7 0.025 0.0164583 0.0348 0.222184 0.263643 811983 713765 158587 212700 0.043796 0.043796 9315.41 9315.41 9315.41 9315.41 1 1 1 35561.6 35561.6 192 0 
2018 1 2 8 0.025 0.0126229 0.0332 0.222184 0.259807 1.01395e+06 892936 198396 142900 0.054797 0.054797 7830.49 7830.49 7830.49 7830.49 1 1 1 55561.3 55561.3 207 0 
2018 2 2 1 0.025 0.0149439 0.061 0.0142051 0.054149 1.04861e+07 1.02073e+07 144996 119200 0.011805 0.007379 879.577 879.577 879.577 879.577 1 1 0 123789 0 127 0 
2018 2 2 2 0.025 0.00950637 0.047 0.0447798 0.0792862 5.82348e+06 5.59861e+06 250704 255300 0.018743 0.018743 4785.09 4785.09 4785.09 4785.09 1 1 0.7 109150 76404.7 147 0 
2018 2 2 3 0.025 0.00655197 0.0405 0.0795733 0.111125 4.05186e+06 3.83484e+06 305151 336200 0.02721 0.02721 9148 9148 9148 9148 1 1 0.9 110251 99225.9 165 0 
2018 2 2 4 0.025 0.00630387 0.04 0.108151 0.139455 6.65896e+06 6.2155e+06 672212 540200 0.028219 0.028219 15243.9 15243.9 15243.9 15243.9 1 1 1 187909 187909 167 0 
2018 2 2 5 0.025 0.00432522 0.0355 0.15432 0.183645 1.48339e+06 1.35515e+06 209126 167900 0.036982 0.036982 6209.28 6209.28 6209.28 6209.28 1 1 1 54858.6 54858.6 182 0 
2018 2 2 6 0.025 0.00399565 0.0352 0.15432 0.183315 1.12276e+06 1.02586e+06 158311 154300 0.039709 0.039709 6127.1 6127.1 6127.1 6127.1 1 1 1 44583.8 44583.8 186 0 
2018 2 2 7 0.025 0.00389676 0.0348 0.15432 0.183217 623805 569995 87961.5 84000 0.0406 0.0406 3410.4 3410.4 3410.4 3410.4 1 1 1 25326.5 25326.5 188 0 
2018 2 2 8 0.025 0.00310009 0.0332 0.15432 0.18242 781957 714781 110305 88100 0.049407 0.049407 4352.76 4352.76 4352.76 4352.76 1 1 1 38634.2 38634.2 200 0 
2018 3 2 0 0.025 0.0325915 0.05 0 0.0575915 8.83854e+06 8.58885e+06 0 12500 0.005344 0.005308 66.35 66.35 66.35 66.35 1 1 0 47233.2 0 98 0 
2018 3 2 1 0.025 0.0114446 0.061 0.00787184 0.0443164 9.9334e+06 9.71651e+06 76486.8 89700 0.017163 0.015501 1390.44 1390.44 1390.44 1390.44 1 1 0 170487 0 143 0 
2018 3 2 2 0.025 0.00651586 0.047 0.0116435 0.0431594 5.37959e+06 5.26515e+06 61304.9 47400 0.029186 0.029186 1383.42 1383.42 1383.42 1383.42 1 1 0.7 157009 109906 169 0 
2018 3 2 3 0.025 0.00439406 0.0405 0.0272136 0.0566076 3.62571e+06 3.525e+06 95927.7 58100 0.036677 0.036677 2130.93 2130.93 2130.93 2130.93 1 1 0.9 132980 119682 182 0 
2018 3 2 4 0.025 0.00432425 0.04 0.0369869 0.0663112 5.79218e+06 5.60431e+06 207286 131500 0.037196 0.037196 4891.27 4891.27 4891.27 4891.27 1 1 1 215446 215446 183 0 
2018 3 2 5 0.025 0.00309246 0.0355 0.0527764 0.0808688 1.23452e+06 1.18592e+06 62588.6 52800 0.04933 0.04933 2604.62 2604.62 2604.62 2604.62 1 1 1 60898.9 60898.9 200 0 
2018 3 2 6 0.025 0.00321362 0.0352 0.0527764 0.08099 934707 897858 47385.7 39200 0.04781 0.04781 1874.15 1874.15 1874.15 1874.15 1 1 1 44688.3 44688.3 198 0 
2018 3 2 7 0.025 0.00308767 0.0348 0.0527764 0.0808641 519372 498928 26331.6 21300 0.049392 0.049392 1052.05 1052.05 1052.05 1052.05 1 1 1 25652.8 25652.8 200 0 
2018 3 2 8 0.025 0.00284597 0.0332 0.0527764 0.0806224 651567 625993 33037.7 26400 0.052737 0.052737 1392.26 1392.26 1392.26 1392.26 1 1 1 34361.7 34361.7 204 0 
2018 4 2 0 0.025 0.0835792 0.05 0 0.108579 8.3439e+06 7.90687e+06 0 197700 0.005679 0.005277 1043.26 1043.26 1043.26 1043.26 1 1 0 47385 0 100 0 
2018 4 2 1 0.025 0.0369581 0.061 0.045974 0.107932 9.5028e+06 9.00794e+06 414131 990800 0.015634 0.013786 13659.2 13659.2 13659.2 13659.2 1 1 0 148567 0 138 0 
2018 4 2 2 0.025 0.0285971 0.047 0.0684969 0.122094 5.15235e+06 4.85023e+06 332226 538500 0.019851 0.019851 10689.8 10689.8 10689.8 10689.8 1 1 0.7 102279 71595.5 149 0 
2018 4 2 3 0.025 0.0190419 0.0405 0.0765641 0.120606 3.42617e+06 3.22762e+06 247120 344800 0.029132 0.029132 10044.7 10044.7 10044.7 10044.7 1 1 0.9 99811.1 89830 169 0 
2018 4 2 4 0.025 0.0181145 0.04 0.104061 0.147175 5.42055e+06 5.04053e+06 524522 645300 0.030455 0.030455 19652.6 19652.6 19652.6 19652.6 1 1 1 165083 165083 171 0 
2018 4 2 5 0.025 0.00966676 0.0355 0.148484 0.183151 1.13862e+06 1.04043e+06 154487 207100 0.047799 0.047799 9899.17 9899.17 9899.17 9899.17 1 1 1 54424.7 54424.7 198 0 
2018 4 2 6 0.025 0.0114242 0.0352 0.148484 0.184908 861990 786988 116855 173800 0.041561 0.041561 7223.3 7223.3 7223.3 7223.3 1 1 1 35825.1 35825.1 189 0 
2018 4 2 7 0.025 0.0111578 0.0348 0.148484 0.184642 479027 437403 64947.4 80800 0.042404 0.042404 3426.24 3426.24 3426.24 3426.24 1 1 1 20312.7 20312.7 190 0 
2018 4 2 8 0.025 0.00920013 0.0332 0.148484 0.182684 601098 549389 81575.4 77800 0.049771 0.049771 3872.18 3872.18 3872.18 3872.18 1 1 1 29917.2 29917.2 200 0 
2019 1 2 1 0.025 0.103579 0.061 0.0290426 0.157622 7.48538e+06 6.92526e+06 201128 175903 0.006265 0.007781 1368.7 1368.7 1368.7 1368.7 1 1 0 46895.9 0 103 0 
2019 1 2 2 0.025 0.0448354 0.047 0.074567 0.144402 8.53056e+06 7.94325e+06 592304 705925 0.01742 0.01742 12297.2 12297.2 12297.2 12297.2 1 1 0.7 148602 104022 143 0 
2019 1 2 3 0.025 0.0354256 0.0405 0.11304 0.173466 4.56017e+06 4.18656e+06 473249 486500 0.022196 0.022196 10798.4 10798.4 10798.4 10798.4 1 1 0.9 101217 91095.7 155 0 
2019 1 2 4 0.025 0.0271523 0.04 0.153637 0.205789 3.0369e+06 2.74479e+06 421701 370156 0.028604 0.028604 10587.9 10587.9 10587.9 10587.9 1 1 1 86867.4 86867.4 168 0 
2019 1 2 5 0.025 0.0264619 0.0355 0.219223 0.270685 4.67871e+06 4.09895e+06 898585 1.04571e+06 0.029287 0.029287 30625.7 30625.7 30625.7 30625.7 1 1 1 137025 137025 169 0 
2019 1 2 6 0.025 0.0179828 0.0352 0.219223 0.262206 948060 833954 182822 231923 0.038635 0.038635 8960.35 8960.35 8960.35 8960.35 1 1 1 36628.3 36628.3 185 0 
2019 1 2 7 0.025 0.0153178 0.0348 0.219223 0.259541 716469 631040 138339 165172 0.044343 0.044343 7324.22 7324.22 7324.22 7324.22 1 1 1 31770.4 31770.4 193 0 
2019 1 2 8 0.025 0.014024 0.0332 0.219223 0.258247 898997 792295 173690 110141 0.04773 0.04773 5257.03 5257.03 5257.03 5257.03 1 1 1 42909.1 42909.1 198 0 
2019 2 2 1 0.025 0.0154442 0.061 0.0140158 0.05446 6.3938e+06 6.22282e+06 87218 45150 0.011629 0.005602 252.93 252.93 252.93 252.93 1 1 0 74353.6 0 126 0 
2019 2 2 2 0.025 0.00986447 0.047 0.0441831 0.0790475 7.38353e+06 7.09925e+06 313667 375697 0.018605 0.018605 6989.84 6989.84 6989.84 6989.84 1 1 0.7 137371 96159.4 146 0 
2019 2 2 3 0.025 0.00842243 0.0405 0.0785129 0.111935 3.83394e+06 3.62715e+06 284778 264059 0.021845 0.021845 5768.37 5768.37 5768.37 5768.37 1 1 0.9 83752.5 75377.2 154 0 
2019 2 2 4 0.025 0.00614449 0.04 0.10671 0.137854 2.47205e+06 2.30922e+06 246417 222621 0.029452 0.029452 6556.63 6556.63 6556.63 6556.63 1 1 1 72806.8 72806.8 169 0 
2019 2 2 5 0.025 0.00484576 0.0355 0.152263 0.182109 3.56918e+06 3.26305e+06 496843 383813 0.033997 0.033997 13048.5 13048.5 13048.5 13048.5 1 1 1 121341 121341 177 0 
2019 2 2 6 0.025 0.00383597 0.0352 0.152263 0.181099 729392 667159 101584 121408 0.041744 0.041744 5068.06 5068.06 5068.06 5068.06 1 1 1 30447.7 30447.7 189 0 
2019 2 2 7 0.025 0.00346683 0.0348 0.152263 0.18073 552688 505622 76987.7 131797 0.045461 0.045461 5991.62 5991.62 5991.62 5991.62 1 1 1 25125.8 25125.8 195 0 
2019 2 2 8 0.025 0.00301684 0.0332 0.152263 0.18028 694389 635395 96747.3 68592 0.050953 0.050953 3494.97 3494.97 3494.97 3494.97 1 1 1 35381.2 35381.2 202 0 
2019 3 2 0 0.025 0.0267207 0.05 0 0.0517207 2.26178e+07 2.20429e+07 0 104217 0.005431 0.00466 485.651 485.651 485.651 485.651 1 1 0 122837 0 99 0 
2019 3 2 1 0.025 0.0101658 0.061 0.00776694 0.0429328 6.05491e+06 5.92677e+06 46032.9 46045 0.016994 0.014213 654.438 654.438 654.438 654.438 1 1 0 102897 0 142 0 
2019 3 2 2 0.025 0.00561129 0.047 0.0114884 0.0420996 6.82236e+06 6.68074e+06 76750.7 80954 0.029859 0.029859 2417.21 2417.21 2417.21 2417.21 1 1 0.7 203709 142596 170 0 
2019 3 2 3 0.025 0.00525492 0.0405 0.0268509 0.0571058 3.42793e+06 3.33189e+06 89464.4 67044 0.031614 0.031614 2119.53 2119.53 2119.53 2119.53 1 1 0.9 108371 97533.7 173 0 
2019 3 2 4 0.025 0.00364528 0.04 0.036494 0.0651393 2.15371e+06 2.08507e+06 76092.4 55536 0.039769 0.039769 2208.61 2208.61 2208.61 2208.61 1 1 1 85651 85651 186 0 
2019 3 2 5 0.025 0.00374773 0.0355 0.0520731 0.0808208 2.97495e+06 2.85791e+06 148820 80428 0.038842 0.038842 3123.98 3123.98 3123.98 3123.98 1 1 1 115553 115553 185 0 
2019 3 2 6 0.025 0.00308003 0.0352 0.0520731 0.0801531 608570 584820 30453.4 32591 0.045754 0.045754 1491.17 1491.17 1491.17 1491.17 1 1 1 27844.5 27844.5 195 0 
2019 3 2 7 0.025 0.00319385 0.0348 0.0520731 0.0802669 461307 443279 23082.9 28487 0.044413 0.044413 1265.19 1265.19 1265.19 1265.19 1 1 1 20488 20488 193 0 
2019 3 2 8 0.025 0.00290397 0.0332 0.0520731 0.079977 579840 557259 29018.2 19173 0.047992 0.047992 920.151 920.151 920.151 920.151 1 1 1 27827.7 27827.7 198 0 
2019 4 2 0 0.025 0.070863 0.05 0 0.095863 2.14777e+07 2.04804e+07 0 224178 0.005682 0.006585 1476.21 1476.21 1476.21 1476.21 1 1 0 122036 0 100 0 
2019 4 2 1 0.025 0.0323471 0.061 0.0453614 0.102708 5.80046e+06 5.51252e+06 250055 149747 0.015754 0.01771 2652.02 2652.02 2652.02 2652.02 1 1 0 91380.4 0 139 0 
2019 4 2 2 0.025 0.0203435 0.047 0.0675841 0.112928 6.5411e+06 6.18528e+06 418027 398846 0.024885 0.024885 9925.28 9925.28 9925.28 9925.28 1 1 0.7 162775 113943 161 0 
